,LSOA21CD,LAT,LONG,curtailment_risk
18169,E01019156,54.1134,-3.2345,2
18170,E01019157,54.11586,-3.22687,1
18171,E01019158,54.11651,-3.23166,4
18172,E01019159,54.12176,-3.2337,5
18173,E01019160,54.12032,-3.20602,5
18174,E01019161,54.11825,-3.19796,3
18175,E01019162,54.12487,-3.19628,2
18176,E01019163,54.13331,-3.20097,3
18177,E01019164,54.14493,-3.22955,1
18178,E01019165,54.13226,-3.23278,5
18179,E01019166,54.12522,-3.23144,1
18180,E01019167,54.12565,-3.22387,5
18181,E01019168,54.12039,-3.21591,4
18182,E01019169,54.12575,-3.21545,5
18183,E01019170,54.12286,-3.22118,2
18184,E01019171,54.12024,-3.22488,2
18185,E01019172,54.11182,-3.20544,2
18186,E01019173,54.11256,-3.2104,2
18187,E01019175,54.11533,-3.20626,4
18188,E01019176,54.11849,-3.18738,1
18189,E01019177,54.11333,-3.19642,2
18190,E01019178,54.09789,-3.1728,3
18191,E01019179,54.12338,-3.1793,3
18192,E01019180,54.12692,-3.26286,5
18193,E01019182,54.1078,-3.25734,3
18194,E01019184,54.10492,-3.25273,3
18195,E01019185,54.10218,-3.25413,3
18196,E01019186,54.10336,-3.24809,3
18197,E01019187,54.06053,-3.2168,4
18198,E01019188,54.90763,-2.96057,5
18199,E01019189,54.90937,-2.95182,2
18200,E01019190,54.92205,-2.95082,3
18201,E01019191,54.91669,-2.94389,4
18202,E01019192,54.89352,-2.98397,2
18203,E01019193,54.89048,-2.96222,5
18204,E01019194,54.8939,-2.96556,5
18205,E01019195,54.89775,-2.97601,2
18206,E01019196,54.89563,-2.90119,2
18207,E01019197,54.88899,-2.90226,5
18208,E01019198,54.88358,-2.89755,3
18209,E01019199,54.88342,-2.88955,5
18210,E01019200,54.93818,-2.7093,3
18211,E01019201,54.93848,-2.74668,2
18212,E01019202,54.94647,-2.73202,2
18213,E01019203,54.89885,-3.04943,5
18214,E01019204,54.89833,-2.94685,3
18215,E01019205,54.89524,-2.95814,5
18216,E01019206,54.89401,-2.93036,5
18217,E01019207,54.89183,-2.95369,4
18218,E01019208,54.87914,-2.93443,4
18219,E01019209,54.88105,-2.92423,4
18220,E01019210,54.87562,-2.93187,4
18221,E01019211,54.88511,-2.92864,3
18222,E01019212,54.81107,-2.97568,1
18223,E01019215,54.88819,-2.94609,2
18224,E01019216,54.88733,-2.94138,2
18225,E01019217,54.88035,-2.94416,2
18226,E01019218,54.87425,-2.9513,1
18227,E01019219,54.86739,-2.7023,4
18228,E01019220,54.88018,-2.91405,4
18229,E01019221,54.8785,-2.89771,4
18230,E01019222,54.88416,-2.90438,3
18231,E01019223,54.87322,-2.89793,3
18232,E01019224,54.90445,-2.77625,5
18233,E01019225,54.98799,-2.63737,5
18234,E01019226,54.95918,-3.00889,3
18235,E01019227,55.01041,-2.96622,3
18236,E01019228,55.02416,-2.93479,2
18237,E01019229,55.07398,-2.77971,5
18238,E01019230,54.88054,-2.96417,5
18239,E01019231,54.87773,-2.96659,4
18240,E01019232,54.88734,-2.95858,5
18241,E01019233,54.88285,-2.95852,4
18242,E01019234,54.89022,-2.92378,5
18243,E01019235,54.89328,-2.91427,3
18244,E01019236,54.8879,-2.92002,5
18245,E01019237,54.89516,-2.91928,2
18246,E01019238,54.92141,-2.92564,2
18247,E01019239,54.95498,-2.84193,4
18248,E01019240,54.92469,-2.98713,5
18249,E01019241,54.90872,-2.92196,2
18250,E01019242,54.90661,-2.94429,1
18251,E01019243,54.90731,-2.93498,1
18252,E01019244,54.91149,-2.93901,2
18253,E01019245,54.87385,-2.9048,3
18254,E01019246,54.87071,-2.92069,3
18255,E01019247,54.87348,-2.9169,3
18256,E01019248,54.87627,-2.9252,4
18257,E01019249,54.89099,-2.85023,1
18258,E01019250,54.84397,-2.81226,3
18259,E01019251,54.9036,-2.87431,5
18260,E01019252,54.8868,-2.97665,5
18261,E01019253,54.88279,-2.9761,5
18262,E01019254,54.88848,-2.97597,3
18263,E01019255,54.8883,-2.98345,2
18264,E01019256,54.56655,-3.50282,3
18265,E01019257,54.45383,-3.54809,1
18266,E01019258,54.45339,-3.47663,1
18267,E01019259,54.31754,-3.35945,1
18268,E01019260,54.56015,-3.58365,2
18269,E01019261,54.55722,-3.5633,5
18270,E01019262,54.55119,-3.57485,1
18271,E01019264,54.53028,-3.52927,3
18272,E01019265,54.51796,-3.52282,5
18273,E01019266,54.50508,-3.49919,3
18274,E01019267,54.51846,-3.51494,4
18275,E01019269,54.59352,-3.55984,1
18276,E01019270,54.57642,-3.57287,1
18277,E01019271,54.49268,-3.54555,4
18278,E01019272,54.48378,-3.54368,1
18279,E01019273,54.5139,-3.54959,5
18280,E01019274,54.48841,-3.52769,3
18281,E01019275,54.47399,-3.54446,2
18282,E01019277,54.54107,-3.48851,3
18283,E01019278,54.53794,-3.50064,2
18284,E01019279,54.44342,-3.37425,3
18285,E01019280,54.54926,-3.58983,4
18286,E01019281,54.54408,-3.58234,2
18287,E01019282,54.53977,-3.57738,4
18288,E01019283,54.19823,-3.30085,1
18289,E01019284,54.53585,-3.55795,4
18290,E01019285,54.53061,-3.56438,3
18291,E01019286,54.54453,-3.55881,4
18292,E01019287,54.54045,-3.57051,5
18293,E01019288,54.54462,-3.56929,1
18294,E01019289,54.21199,-3.28369,2
18295,E01019290,54.21627,-3.26992,4
18296,E01019291,54.53997,-3.5997,2
18297,E01019292,54.53967,-3.59009,3
18298,E01019293,54.28932,-3.26513,1
18299,E01019294,54.5331,-3.57689,3
18300,E01019295,54.52597,-3.57882,1
18301,E01019296,54.52195,-3.57479,5
18302,E01019298,54.20296,-3.25832,4
18303,E01019299,54.20966,-3.26361,5
18304,E01019300,54.49293,-3.59198,2
18305,E01019301,54.53145,-3.58719,1
18306,E01019302,54.51511,-3.60435,1
18307,E01019303,54.40117,-3.47458,1
18308,E01019304,54.40657,-3.29593,2
18309,E01019305,54.7718,-2.42991,2
18310,E01019306,54.57268,-2.50159,4
18311,E01019307,54.58202,-2.48642,3
18312,E01019308,54.56745,-2.81832,5
18313,E01019309,54.53267,-2.33354,1
18314,E01019310,54.54299,-2.54964,5
18315,E01019311,54.64747,-2.80807,4
18316,E01019312,54.63453,-2.74637,5
18317,E01019313,54.66214,-2.97359,4
18318,E01019314,54.70806,-2.54621,3
18319,E01019315,54.79897,-2.83817,3
18320,E01019316,54.74392,-2.81866,1
18321,E01019317,54.47218,-2.2773,5
18322,E01019318,54.46856,-2.3528,3
18323,E01019319,54.64292,-2.63186,2
18324,E01019320,54.80138,-2.65983,2
18325,E01019321,54.71833,-2.66136,4
18326,E01019322,54.74881,-2.74376,2
18327,E01019323,54.64566,-2.41561,4
18328,E01019324,54.58596,-2.6549,4
18329,E01019325,54.42741,-2.5954,5
18330,E01019326,54.66248,-2.72479,4
18331,E01019327,54.66467,-2.74657,5
18332,E01019328,54.66674,-2.73828,2
18333,E01019329,54.69751,-2.75237,4
18334,E01019330,54.67003,-2.75226,4
18335,E01019331,54.67306,-2.76108,3
18336,E01019332,54.65652,-2.74059,3
18337,E01019333,54.66037,-2.7532,5
18338,E01019334,54.65172,-2.75431,5
18339,E01019335,54.6585,-2.76955,4
18340,E01019336,54.66661,-2.7667,4
18341,E01019337,54.49633,-2.74833,4
18342,E01019338,54.75202,-2.92057,4
18343,E01019339,54.55795,-2.93446,4
18344,E01019340,54.56138,-2.42607,4
18345,E01019343,54.20979,-2.7738,5
18346,E01019344,54.33967,-3.17783,2
18347,E01019345,54.25201,-3.16543,4
18348,E01019346,54.33558,-2.79159,3
18349,E01019347,54.20612,-2.72255,4
18350,E01019348,54.18215,-2.70451,5
18351,E01019349,54.20929,-2.97411,3
18352,E01019350,54.27619,-3.05589,5
18353,E01019351,54.24221,-3.09934,4
18354,E01019352,54.2241,-2.66194,4
18355,E01019353,54.19334,-2.91946,3
18356,E01019354,54.20093,-2.90772,1
18357,E01019355,54.17862,-2.91963,2
18358,E01019356,54.33413,-3.00551,4
18359,E01019357,54.17521,-2.98045,3
18360,E01019358,54.32424,-2.71729,4
18361,E01019359,54.33308,-2.72337,4
18362,E01019360,54.33125,-2.75756,4
18363,E01019361,54.31811,-2.75371,3
18364,E01019362,54.31789,-2.72957,5
18365,E01019363,54.3223,-2.76058,1
18366,E01019364,54.32093,-2.75041,3
18367,E01019365,54.33785,-2.73431,2
18368,E01019366,54.32329,-2.73542,4
18369,E01019368,54.31186,-2.7282,4
18370,E01019369,54.31273,-2.75029,2
18371,E01019370,54.34208,-2.75044,4
18372,E01019371,54.3387,-2.75653,5
18373,E01019372,54.20056,-2.59619,3
18374,E01019373,54.22834,-2.54022,1
18375,E01019374,54.43676,-2.96313,2
18376,E01019375,54.43035,-2.92555,3
18377,E01019376,54.45744,-3.06555,2
18378,E01019377,54.25677,-2.7785,1
18379,E01019378,54.17789,-3.12,2
18380,E01019379,54.15977,-3.10425,1
18381,E01019380,54.12717,-3.13809,4
18382,E01019381,54.26665,-2.86759,2
18383,E01019382,54.2293,-2.76876,5
18384,E01019383,54.28232,-2.74478,3
18385,E01019384,54.3087,-2.45271,4
18386,E01019385,54.32376,-2.52902,1
18387,E01019386,54.26979,-2.92506,3
18388,E01019387,54.40307,-2.85086,3
18389,E01019388,54.18192,-3.07944,2
18390,E01019389,54.19294,-3.07186,1
18391,E01019390,54.20305,-3.08974,4
18392,E01019391,54.1776,-3.08732,3
18393,E01019392,54.19474,-3.09211,3
18394,E01019393,54.18546,-3.10738,4
18395,E01019394,54.35861,-2.70125,3
18396,E01019395,54.3835,-2.91974,5
18397,E01019396,54.36849,-2.90366,2
18398,E01019397,54.35592,-2.91929,3
18399,E01019400,53.10269,-1.37695,1
18400,E01019401,53.09992,-1.39349,3
18401,E01019402,53.09479,-1.37075,3
18402,E01019403,53.09525,-1.3796,5
18403,E01019404,53.09334,-1.38821,2
18404,E01019405,53.04339,-1.53943,5
18405,E01019406,53.11105,-1.50852,1
18406,E01019407,53.02412,-1.48222,3
18407,E01019408,53.02591,-1.46801,4
18408,E01019409,53.03003,-1.46703,1
18409,E01019410,53.02574,-1.45052,5
18410,E01019411,53.02727,-1.45645,5
18411,E01019412,53.03507,-1.45294,3
18412,E01019413,53.03434,-1.46453,2
18413,E01019414,53.03029,-1.49357,4
18414,E01019415,53.03466,-1.48433,1
18415,E01019416,53.03861,-1.46906,3
18416,E01019417,53.01938,-1.48046,2
18417,E01019418,53.01282,-1.46575,1
18418,E01019419,53.0033,-1.48242,4
18419,E01019420,53.04164,-1.36657,5
18420,E01019421,53.04267,-1.38451,1
18421,E01019422,53.03506,-1.3868,5
18422,E01019423,53.10686,-1.48374,5
18423,E01019424,53.07793,-1.4851,1
18424,E01019425,52.98244,-1.49734,1
18425,E01019426,52.97789,-1.48332,5
18426,E01019427,52.994,-1.4981,3
18427,E01019428,53.04708,-1.47088,4
18428,E01019429,53.04416,-1.43978,5
18429,E01019430,53.05865,-1.46877,5
18430,E01019431,53.01908,-1.35552,2
18431,E01019432,53.02628,-1.37419,2
18432,E01019433,53.02051,-1.36721,4
18433,E01019434,53.0154,-1.33956,1
18434,E01019435,53.01094,-1.3328,1
18435,E01019436,53.00979,-1.34721,5
18436,E01019437,53.00347,-1.34896,5
18437,E01019438,53.01315,-1.36387,4
18438,E01019439,53.01681,-1.34617,4
18439,E01019440,53.01311,-1.35198,4
18440,E01019441,53.01126,-1.35782,3
18441,E01019442,53.05582,-1.35511,5
18442,E01019443,53.06912,-1.37352,5
18443,E01019444,53.06714,-1.35466,2
18444,E01019445,53.0675,-1.36588,3
18445,E01019446,53.00697,-1.4257,3
18446,E01019447,52.99601,-1.45776,5
18447,E01019448,53.01665,-1.40827,3
18448,E01019449,53.01607,-1.44633,2
18449,E01019450,53.00813,-1.43241,5
18450,E01019451,53.03778,-1.34266,1
18451,E01019452,53.02241,-1.34262,4
18452,E01019453,53.01706,-1.32631,4
18453,E01019454,53.05377,-1.41577,4
18454,E01019455,53.05738,-1.40746,4
18455,E01019456,53.05562,-1.38794,5
18456,E01019457,53.04536,-1.38826,3
18457,E01019458,53.04095,-1.40135,2
18458,E01019459,53.0489,-1.398,1
18459,E01019460,53.03651,-1.41371,4
18460,E01019461,53.04957,-1.41185,4
18461,E01019462,53.04521,-1.41859,5
18462,E01019463,53.04398,-1.40909,5
18463,E01019464,53.00064,-1.38207,5
18464,E01019465,52.99924,-1.40477,4
18465,E01019467,52.99368,-1.43561,1
18466,E01019468,53.07819,-1.35114,4
18467,E01019469,53.07715,-1.36229,4
18468,E01019470,53.07831,-1.37545,3
18469,E01019471,53.08599,-1.37482,1
18470,E01019473,53.0865,-1.39601,3
18471,E01019474,53.07734,-1.38844,5
18472,E01019475,53.07417,-1.401,1
18473,E01019476,53.07306,-1.38808,5
18474,E01019477,53.08417,-1.4408,1
18475,E01019478,53.29168,-1.30847,2
18476,E01019479,53.28998,-1.28523,4
18477,E01019480,53.12386,-1.33533,5
18478,E01019481,53.11656,-1.35922,1
18479,E01019482,53.13257,-1.33872,3
18480,E01019483,53.23449,-1.30435,3
18481,E01019484,53.25167,-1.29565,4
18482,E01019485,53.23806,-1.2574,1
18483,E01019486,53.23023,-1.27803,1
18484,E01019487,53.22639,-1.26951,1
18485,E01019488,53.22722,-1.30533,2
18486,E01019489,53.22624,-1.29637,5
18487,E01019490,53.22568,-1.29013,3
18488,E01019491,53.28291,-1.25868,1
18489,E01019492,53.27834,-1.24905,1
18490,E01019493,53.27286,-1.25555,4
18491,E01019495,53.25796,-1.24508,3
18492,E01019496,53.27281,-1.19553,2
18493,E01019497,53.25193,-1.21308,1
18494,E01019498,53.25441,-1.21757,5
18495,E01019499,53.08653,-1.3335,3
18496,E01019500,53.09849,-1.31209,3
18497,E01019501,53.09515,-1.32201,5
18498,E01019502,53.19159,-1.28601,1
18499,E01019503,53.18202,-1.24254,5
18500,E01019504,53.21092,-1.2946,3
18501,E01019505,53.22695,-1.20861,1
18502,E01019506,53.21813,-1.24388,1
18503,E01019507,53.20406,-1.20846,1
18504,E01019508,53.20992,-1.21328,1
18505,E01019509,53.21213,-1.22573,5
18506,E01019510,53.20653,-1.22186,3
18507,E01019511,53.19098,-1.21077,4
18508,E01019513,53.10858,-1.3221,1
18509,E01019514,53.10824,-1.33661,3
18510,E01019515,53.10444,-1.33557,3
18511,E01019516,53.10354,-1.35546,4
18512,E01019517,53.09956,-1.33241,4
18513,E01019518,53.09323,-1.35439,2
18514,E01019519,53.09957,-1.3465,3
18515,E01019520,53.17482,-1.31856,1
18516,E01019521,53.15099,-1.33489,2
18517,E01019522,53.14511,-1.33956,1
18518,E01019523,53.28512,-1.19691,3
18519,E01019524,53.2951,-1.21844,4
18520,E01019525,53.27758,-1.22375,4
18521,E01019526,53.27049,-1.40726,2
18522,E01019527,53.28179,-1.3797,3
18523,E01019528,53.28294,-1.41207,2
18524,E01019529,53.27526,-1.40627,4
18525,E01019530,53.26111,-1.39438,4
18526,E01019531,53.26619,-1.39191,2
18527,E01019532,53.26376,-1.40524,3
18528,E01019533,53.24505,-1.40631,5
18529,E01019534,53.25225,-1.39663,5
18530,E01019535,53.24493,-1.38881,3
18531,E01019536,53.257,-1.40962,4
18532,E01019537,53.24828,-1.44453,1
18533,E01019538,53.23913,-1.43377,3
18534,E01019539,53.24378,-1.44297,3
18535,E01019540,53.24002,-1.44708,2
18536,E01019541,53.25854,-1.45998,4
18537,E01019542,53.26264,-1.43568,4
18538,E01019543,53.2655,-1.4582,2
18539,E01019544,53.25972,-1.44529,5
18540,E01019545,53.21787,-1.40478,1
18541,E01019546,53.22352,-1.41314,4
18542,E01019547,53.22214,-1.40309,3
18543,E01019548,53.21834,-1.41724,2
18544,E01019549,53.24543,-1.3367,5
18545,E01019550,53.25326,-1.36922,4
18546,E01019551,53.24666,-1.36934,5
18547,E01019552,53.25512,-1.37815,5
18548,E01019553,53.26405,-1.382,4
18549,E01019554,53.23341,-1.44899,2
18550,E01019555,53.23566,-1.45349,1
18551,E01019556,53.23217,-1.44259,5
18552,E01019557,53.25125,-1.45571,2
18553,E01019558,53.25232,-1.47073,3
18554,E01019559,53.24194,-1.47398,4
18555,E01019560,53.24466,-1.4604,1
18556,E01019561,53.24655,-1.46812,5
18557,E01019562,53.24504,-1.45298,2
18558,E01019563,53.28066,-1.3309,5
18559,E01019564,53.26811,-1.31934,5
18560,E01019565,53.27672,-1.34512,3
18561,E01019566,53.26003,-1.34719,4
18562,E01019567,53.25658,-1.36584,1
18563,E01019568,53.26036,-1.36262,3
18564,E01019569,53.25369,-1.42682,5
18565,E01019570,53.25322,-1.44428,2
18566,E01019571,53.25614,-1.44048,3
18567,E01019572,53.26811,-1.41811,5
18568,E01019573,53.27409,-1.4446,1
18569,E01019574,53.26293,-1.42306,2
18570,E01019575,53.22492,-1.43063,5
18571,E01019576,53.22633,-1.44065,5
18572,E01019577,53.21712,-1.4344,4
18573,E01019578,53.22091,-1.43281,2
18574,E01019579,53.24352,-1.42254,5
18575,E01019580,53.24928,-1.43345,4
18576,E01019581,53.24481,-1.4296,2
18577,E01019582,53.228,-1.40813,4
18578,E01019583,53.22422,-1.42114,2
18579,E01019585,53.23479,-1.4072,5
18580,E01019586,53.22756,-1.45197,5
18581,E01019587,53.22669,-1.46407,5
18582,E01019588,53.22388,-1.45889,2
18583,E01019589,53.22281,-1.44736,2
18584,E01019590,53.23856,-1.45971,1
18585,E01019591,53.23222,-1.46232,3
18586,E01019592,53.23283,-1.47466,5
18587,E01019593,53.22318,-1.47264,2
18588,E01019594,53.01604,-1.72206,2
18589,E01019595,53.02445,-1.71065,2
18590,E01019596,53.01085,-1.72778,1
18591,E01019597,53.00658,-1.71718,5
18592,E01019598,53.0119,-1.73795,4
18593,E01019599,53.20397,-1.65227,5
18594,E01019600,53.22038,-1.72493,1
18595,E01019601,53.20475,-1.677,3
18596,E01019602,53.31067,-1.74516,5
18597,E01019603,52.95247,-1.64192,3
18598,E01019604,53.27695,-1.66156,3
18599,E01019605,53.07646,-1.65758,4
18600,E01019606,53.22644,-1.58802,1
18601,E01019607,52.99168,-1.72207,5
18602,E01019608,53.16189,-1.59914,1
18603,E01019609,53.15498,-1.56883,4
18604,E01019610,53.17922,-1.57422,1
18605,E01019611,53.08475,-1.74835,5
18606,E01019612,52.9082,-1.76922,4
18607,E01019613,53.22822,-1.82772,3
18608,E01019614,53.31751,-1.63431,1
18609,E01019615,53.305,-1.66012,2
18610,E01019616,53.03097,-1.60724,1
18611,E01019617,53.17292,-1.7157,5
18612,E01019618,53.25673,-1.70931,4
18613,E01019619,53.10574,-1.55286,3
18614,E01019620,53.1206,-1.59195,2
18615,E01019621,53.15866,-1.53607,1
18616,E01019622,53.1469,-1.55508,2
18617,E01019623,53.13396,-1.57013,3
18618,E01019624,53.14065,-1.56255,3
18619,E01019625,53.13819,-1.54,5
18620,E01019626,53.12535,-1.53781,5
18621,E01019627,53.1404,-1.5153,4
18622,E01019628,53.14453,-1.53454,2
18623,E01019629,52.94318,-1.76268,3
18624,E01019630,53.17315,-1.62068,4
18625,E01019631,53.28687,-1.79222,1
18626,E01019632,53.14315,-1.64176,5
18627,E01019633,53.07505,-1.56663,3
18628,E01019634,53.09711,-1.59401,4
18629,E01019635,53.08044,-1.58904,3
18630,E01019636,53.08266,-1.56817,5
18631,E01019638,52.98771,-1.31976,2
18632,E01019639,52.97922,-1.31772,4
18633,E01019640,52.9774,-1.32563,5
18634,E01019641,52.90429,-1.30666,1
18635,E01019642,52.9035,-1.32319,5
18636,E01019643,52.88558,-1.31686,4
18637,E01019644,52.98537,-1.30867,5
18638,E01019645,52.9833,-1.3117,3
18639,E01019646,52.98753,-1.30126,5
18640,E01019647,52.90146,-1.277,5
18641,E01019648,52.91216,-1.28579,5
18642,E01019649,52.90558,-1.28114,3
18643,E01019650,52.90859,-1.2962,5
18644,E01019651,52.9105,-1.29068,1
18645,E01019652,52.90277,-1.288,5
18646,E01019653,52.90123,-1.29343,1
18647,E01019654,52.8997,-1.35343,3
18648,E01019655,52.88367,-1.34056,3
18649,E01019656,52.92098,-1.32053,3
18650,E01019657,52.96302,-1.30368,3
18651,E01019658,52.95383,-1.29311,1
18652,E01019659,52.95626,-1.30582,4
18653,E01019660,52.97199,-1.2998,4
18654,E01019661,52.9813,-1.30011,3
18655,E01019662,52.97689,-1.30339,2
18656,E01019663,52.9971,-1.30902,1
18657,E01019664,52.99403,-1.31771,5
18658,E01019665,52.98987,-1.31228,4
18659,E01019666,52.95325,-1.31916,5
18660,E01019667,52.9538,-1.32833,5
18661,E01019668,52.96025,-1.3197,2
18662,E01019669,52.96099,-1.33248,3
18663,E01019670,52.97338,-1.4586,3
18664,E01019671,52.95635,-1.4322,2
18665,E01019672,52.9739,-1.31709,3
18666,E01019673,52.96794,-1.31843,2
18667,E01019674,52.96259,-1.31067,1
18668,E01019675,52.8881,-1.26999,3
18669,E01019676,52.89105,-1.2734,2
18670,E01019677,52.88713,-1.27971,2
18671,E01019678,52.88324,-1.26996,4
18672,E01019679,52.90238,-1.26952,3
18673,E01019680,52.89998,-1.26139,3
18674,E01019681,52.89015,-1.25287,3
18675,E01019682,52.89654,-1.26635,2
18676,E01019683,52.9155,-1.37393,4
18677,E01019684,52.90278,-1.37421,1
18678,E01019685,52.90697,-1.38431,2
18679,E01019686,52.9295,-1.36718,5
18680,E01019687,52.90959,-1.37343,2
18681,E01019688,52.96256,-1.294,5
18682,E01019689,52.96747,-1.29309,4
18683,E01019690,52.9664,-1.30187,4
18684,E01019691,52.92628,-1.30406,1
18685,E01019692,52.93019,-1.28426,1
18686,E01019693,52.92381,-1.28968,3
18687,E01019694,52.91364,-1.29586,3
18688,E01019695,52.91672,-1.28952,5
18689,E01019696,52.91947,-1.29706,5
18690,E01019697,52.88009,-1.30449,4
18691,E01019698,52.87867,-1.27754,1
18692,E01019699,52.88573,-1.30186,2
18693,E01019700,52.87982,-1.29445,4
18694,E01019701,52.96192,-1.3822,4
18695,E01019702,52.97237,-1.35963,2
18696,E01019703,52.9656,-1.35465,4
18697,E01019704,52.95259,-1.35202,1
18698,E01019705,52.8876,-1.28793,1
18699,E01019706,52.88719,-1.2955,1
18700,E01019707,52.8904,-1.30058,2
18701,E01019708,52.8943,-1.29349,3
18702,E01019709,52.89255,-1.28304,2
18703,E01019710,53.26877,-1.89373,4
18704,E01019711,53.3376,-1.96133,2
18705,E01019712,53.34875,-1.92515,5
18706,E01019713,53.30937,-1.936,2
18707,E01019714,53.25686,-1.97049,5
18708,E01019715,53.2545,-1.9156,5
18709,E01019716,53.25502,-1.90785,5
18710,E01019717,53.25813,-1.91299,2
18711,E01019718,53.33195,-1.88127,2
18712,E01019719,53.32581,-1.91612,5
18713,E01019720,53.32184,-1.92086,1
18714,E01019721,53.31207,-1.91855,5
18715,E01019722,53.27419,-1.92575,4
18716,E01019723,53.26027,-1.9273,3
18717,E01019724,53.24977,-1.90272,5
18718,E01019725,53.23979,-1.875,4
18719,E01019726,53.23488,-1.90434,3
18720,E01019727,53.45263,-1.95581,4
18721,E01019728,53.44611,-1.98894,5
18722,E01019729,53.44922,-1.98805,4
18723,E01019730,53.46358,-1.97758,1
18724,E01019731,53.45722,-1.98288,5
18725,E01019732,53.45043,-1.97447,5
18726,E01019733,53.45716,-1.97139,4
18727,E01019734,53.38543,-1.91041,2
18728,E01019735,53.34417,-1.70277,1
18729,E01019736,53.434,-1.7816,4
18730,E01019737,53.36342,-1.75325,5
18731,E01019738,53.44301,-1.96142,2
18732,E01019739,53.44359,-1.94776,5
18733,E01019740,53.43869,-1.954,3
18734,E01019741,53.3024,-1.89747,2
18735,E01019742,53.27258,-1.84121,2
18736,E01019743,53.37011,-1.99178,2
18737,E01019744,53.36394,-1.9697,3
18738,E01019745,53.36141,-1.99414,3
18739,E01019746,53.37136,-2.00551,1
18740,E01019747,53.3721,-2.01607,5
18741,E01019748,53.36065,-2.0043,3
18742,E01019749,53.4379,-1.93016,3
18743,E01019750,53.45097,-1.93601,3
18744,E01019751,53.44308,-1.93616,1
18745,E01019752,53.46515,-1.96509,4
18746,E01019753,53.46058,-1.95831,3
18747,E01019754,53.44709,-1.91372,2
18748,E01019755,53.39513,-1.96682,5
18749,E01019756,53.43932,-1.97179,1
18750,E01019757,53.44391,-1.96786,1
18751,E01019758,53.43357,-1.95668,3
18752,E01019759,53.25806,-1.88746,2
18753,E01019760,53.25981,-1.90081,3
18754,E01019761,53.25447,-1.89192,2
18755,E01019762,53.24667,-1.92151,1
18756,E01019763,53.50246,-1.88433,5
18757,E01019764,53.31479,-1.98127,5
18758,E01019765,53.32557,-1.98083,4
18759,E01019766,53.35085,-1.99864,1
18760,E01019767,53.32944,-1.99032,4
18761,E01019768,53.43565,-1.94177,4
